Price,Open,High,Low,Close,Volume
Ticker,TATAPOWER.NS,TATAPOWER.NS,TATAPOWER.NS,TATAPOWER.NS,TATAPOWER.NS
Date,,,,,
2020-10-05,52.665232111407015,53.293351033116764,51.795529556158705,52.037113189697266,13583076
2020-10-06,52.27869644491546,52.906815362079755,51.98879682402181,52.761863708496094,10850162
2020-10-07,52.858499705893784,54.98443641629306,52.52028040749293,54.25968551635742,25064716
2020-10-08,54.16304598862533,54.59789723482999,51.94047745791349,53.14839553833008,16737366
2020-10-09,53.14839991842363,53.6315671904093,52.327017030557485,52.61691665649414,10432260
2020-10-12,52.616915336393916,53.1967145737207,50.82919426313464,51.070777893066406,12879607
2020-10-13,51.02246284014935,53.24503153903153,50.78087920578664,52.23038101196289,18622520
2020-10-14,52.08543030375038,52.18206227790375,50.49097692630502,51.16741180419922,15451124
2020-10-15,51.31236262239737,52.906816088618655,50.925831017989054,51.11909866333008,23963776
2020-10-16,51.74721200830012,52.7618625013504,50.53929387698465,52.3270149230957,24636965
2020-10-19,52.52028060714591,53.679882788705825,52.08543301455044,53.34166717529297,18875642
2020-10-20,53.148398203392546,54.259684367609296,52.713546935382794,52.90681457519531,17720431
2020-10-21,53.00344981887787,53.48661710505277,51.40899998626498,52.133750915527344,17054864
2020-10-22,52.0854309990486,53.7281966992267,51.650579737006446,53.24502944946289,15185237
2020-10-23,53.24503247318916,53.82483541759625,52.85850086319155,53.389984130859375,13365938
2020-10-26,53.776519430267804,53.8248354207361,51.16741539596817,52.08543395996094,20120597
2020-10-27,52.665234020144446,52.665234020144446,51.215732166379,51.94048309326172,13240998
2020-10-28,51.98879758709453,52.27869721224322,51.11909871164847,51.31236267089844,13646853
2020-10-29,50.82919463769154,51.3123619011155,49.911179786204954,50.34602737426758,15351350
2020-10-30,50.68424777162945,51.07077937900247,49.91118087060966,50.39434814453125,12994219
2020-11-02,50.635926459232444,51.11909368236911,50.24939120621376,50.87751007080078,9575485
2020-11-03,50.92582956210446,52.03711204006661,50.877513573718915,51.795528411865234,11671919
2020-11-04,51.45731450318578,52.13374942170306,50.5392959485033,51.50563049316406,13555398
2020-11-05,51.69890052633864,53.96978533663087,51.69890052633864,53.48661804199219,22517409
2020-11-06,53.486616689711724,54.83948655500553,52.66523378410223,52.85850143432617,21662709
2020-11-09,53.58324965551559,53.7281976211678,52.0854318928009,53.10008239746094,22041528
2020-11-10,53.631569781542986,55.17770365208691,53.14840248621377,54.79117202758789,23878927
2020-11-11,55.51592237744267,56.53057294953858,54.79117144219217,55.322654724121094,40249499
2020-11-12,55.46760018975225,55.46760018975225,53.34166361323737,53.72819519042969,19585504
2020-11-13,53.148400492258205,53.87315140806172,52.761865195986815,53.389984130859375,15417488
2020-11-14,54.11473750144628,54.30800515834909,53.67988619498344,54.06642150878906,2578865
2020-11-17,54.59789664281505,56.240665951623455,54.01809744501133,55.70918273925781,26801425
2020-11-18,55.90245168749063,59.187990599351906,55.75750371819524,58.559871673583984,54298315
2020-11-19,58.22165796090216,59.38126018451514,56.77215610295438,57.15869140625,28987133
2020-11-20,57.545221160605124,57.88344046160951,54.7911691941591,56.14403533935547,23428511
2020-11-23,56.86878204345703,57.738484540331235,55.854131587952764,56.86878204345703,24196085
2020-11-24,57.351952143608365,58.12502270668784,56.38561762603266,57.93175506591797,25057495
2020-11-25,58.41492254898658,61.748777384677624,58.17333891866511,59.42957305908203,75949155
2020-11-26,60.10600571330868,60.589172955881466,59.139671228163124,60.250953674316406,30119954
2020-11-27,60.87907744987317,63.05333021594007,60.34759417764492,62.71511459350586,56608140
2020-12-01,63.39154759402279,67.11193428893166,62.81174831485676,66.53213500976562,70704403
2020-12-02,67.16025131305311,67.30520297025265,64.45451162048663,65.66242980957031,46261091
2020-12-03,66.19392725534817,67.35352595167785,65.32422454682656,66.9186782836914,37361699
2020-12-04,69.28618156476934,71.12221861216857,67.01529693596773,69.23786926269531,97738908
2020-12-07,70.01093244880477,70.88063498415676,68.75470200667169,69.23786926269531,39355314
2020-12-08,70.54243024190268,70.6390622334778,67.88500992457072,69.57609558105469,43645664
2020-12-09,70.15589094717073,72.47509547694249,69.47945967173845,70.6873779296875,58476323
2020-12-10,70.54241633473812,70.97726389737186,68.60974739406036,70.2042007446289,29242808
2020-12-11,70.30083956348128,71.6053897509745,69.72104029932292,70.34915924072266,36847385
2020-12-14,70.9772720336914,71.60539098592406,70.34916045400652,70.9772720336914,20767955
2020-12-15,70.92895547794153,72.95825650216786,70.05925293254529,72.62004089355469,38943070
2020-12-16,72.95826105112516,73.87627595639172,72.13687812969489,73.58638000488281,36595158
2020-12-17,73.68300437655365,74.11785194516696,72.13687067725996,72.66835021972656,28073186
2020-12-18,72.47509185870904,73.87627401895837,71.1705416797618,73.48974609375,49891456
2020-12-21,73.29648165099404,73.29648165099404,64.16462216710617,66.72541046142578,51731072
2020-12-22,66.67708133126064,69.47945289070712,64.45450900453305,69.23786926269531,46224467
2020-12-23,69.57608121585486,71.94359769709784,69.0929139851892,71.65370178222656,30689573
2020-12-24,72.08855244697887,73.05488694994789,71.75033684544916,71.9919204711914,23223241
2020-12-28,72.7166714778632,75.3257716915052,72.57171982765037,74.60102081298828,35601036
2020-12-29,75.37409785278648,76.1471684720906,73.68301232403806,73.97291564941406,28745694
2020-12-30,74.35944014244376,74.35944014244376,72.66835469202063,73.24816131591797,17918812
2020-12-31,73.29647441090617,73.92459334521159,72.8616268108357,73.10321044921875,15495713
2021-01-01,73.44142908277908,75.13251462086939,73.24816511315933,74.74597930908203,19041567
2021-01-04,75.42240992239134,76.9685436324738,74.89092300366904,76.5820083618164,23712305
2021-01-05,75.37408993735059,79.43269183111218,75.27745796322237,78.41804504394531,46181972
2021-01-06,79.23943826186378,80.68894018128812,78.03151999567683,79.67428588867188,46157617
2021-01-07,80.35072805201168,80.83389537959738,78.75627439646921,79.09449005126953,35219703
2021-01-08,81.51031987869972,81.75190352230733,79.81923437344642,80.25408935546875,41178215
2021-01-11,80.78555477244423,81.1237703396387,79.38437283440439,80.49565887451172,25575169
2021-01-12,80.20576072907396,84.36100188453872,79.86754514026796,83.15308380126953,43670529
2021-01-13,83.97447788341705,84.69922883055952,80.93052243090911,82.95982360839844,37272052
2021-01-14,83.20140918683066,84.21606348537841,82.04181059353155,83.05645751953125,20620191
2021-01-15,83.49130474984275,85.03743852117279,81.51031601709195,82.669921875,35416980
2021-01-18,82.95981388112958,82.95981388112958,78.2730931136489,79.3360595703125,31480725
2021-01-19,79.9641830084453,82.81486694613224,79.81923135325586,82.52497100830078,25469132
2021-01-20,82.71823070847081,83.53961354886249,81.3170486497172,81.9451675415039,19476831
2021-01-21,82.62160105877612,82.81486501281869,79.43269420924305,80.20576477050781,16889392
2021-01-22,80.10912991036729,80.30239385745429,75.32576980822031,76.72695922851562,42934185
2021-01-25,81.17209719107355,81.17209719107355,75.374090248854,76.5820083618164,55671719
2021-01-27,76.96855473632455,77.11350640530087,73.10321621721268,73.39311218261719,47062543
2021-01-28,72.47509339081668,75.27746514310448,71.94360642359827,74.50439453125,40097316
2021-01-29,75.90557299379026,75.95388529212399,72.47508279258905,72.86161804199219,28386915
2021-02-01,73.8279652960933,78.46636697653837,71.99192807209405,77.21013641357422,45909331
2021-02-02,78.75625968561235,81.2687278452452,76.96854238198208,80.78556060791016,47955673
2021-02-03,81.31705177197432,82.6216019065151,79.4810146995423,81.36536407470703,41816643
2021-02-04,82.0901225834738,87.45328264497489,81.606955276043,86.58358001708984,94513383
2021-02-05,88.37128103406808,88.56455234438248,82.13842688422496,84.50594329833984,98504307
2021-02-08,85.03743896484374,88.56456148732686,84.55427169799805,86.97010803222656,70145365
2021-02-09,87.11506834223397,87.40496430761598,83.53962578880403,84.216064453125,37086127
2021-02-10,85.0857590467109,86.92178877145109,83.44298590806517,85.13407135009766,57056934
2021-02-11,85.713864743729,86.14871967979083,84.55426632599132,84.84416961669922,18482937
2021-02-12,85.037438914595,85.5206061811552,83.10476984835421,84.36100769042969,18854969
2021-02-15,85.03744211295692,85.90714469998534,83.44298859882944,83.78120422363281,28371641
2021-02-16,84.45763343894194,87.93643602704077,83.68456292045471,87.21168518066406,45833754
2021-02-17,87.83981708267662,89.33763129713088,86.77685049152082,88.0330810546875,66947755
2021-02-18,88.66119386668784,90.88376625323687,87.16337238368122,89.96574401855469,48616071
2021-02-19,90.2556535955525,91.65683582400132,86.34199549567438,88.0330810546875,69544392
2021-02-22,87.88812484071656,89.38594635019837,86.00377540721789,87.06674194335938,38203233
2021-02-23,87.6465305625466,90.25563796822703,86.77683546653313,88.95108795166016,43925417
2021-02-24,89.72416030612706,91.31861376704526,88.9510970998816,90.8837661743164,27561130
2021-02-25,91.70514570503413,94.36256558526534,91.17365877996902,92.76811218261719,70938332
2021-02-26,91.60851595799838,93.15464972414678,89.86911086323931,91.94673156738281,50696555
2021-03-01,93.34791859593338,96.15029034170881,92.33327171434851,94.60415649414062,62133610
2021-03-02,96.63345643509217,97.40652703559196,94.70078730639032,96.97167205810547,67108317
2021-03-03,101.07858430467614,101.94828680405423,99.04928338782521,101.70670318603516,85272517
2021-03-04,100.30553619342439,110.16214633778603,99.29088189655714,105.62037658691406,147425687
2021-03-05,106.97323467680995,106.97323467680995,100.49879596283849,103.73601531982422,75015270
2021-03-08,105.23383252466814,108.08451645900976,104.55739392542701,105.3787841796875,57273663
2021-03-09,106.29679243141246,106.92491131574383,101.17521675615288,103.39778900146484,51804429
2021-03-10,105.42710082881429,105.5720524898087,102.23820114967594,103.73601531982422,43852673
2021-03-12,104.75067186418605,110.64531143558999,103.39780195290942,109.43739318847656,162828658
2021-03-15,110.16213328124417,110.30708493112365,104.36412626644184,107.79461669921875,101454870
2021-03-16,108.22946159284793,108.519364885419,105.42709013066658,106.00688934326172,50275101
2021-03-17,105.52372485132705,106.77996265511193,98.95265464992538,99.82235717773438,64241698
2021-03-18,101.07859030092001,103.01125935972364,92.7681148225739,97.1649398803711,102669579
2021-03-19,96.63345554282647,101.22354468111072,93.05802063676092,100.64374542236328,118996777
2021-03-22,101.36850055300982,102.91463443146117,100.30553397235877,101.22354888916016,74913152
2021-03-23,101.4168089923586,102.38314355111399,100.49879411056003,101.03028106689453,41887531
2021-03-24,99.5324550298997,102.04492329400907,97.45483434845544,97.84136962890625,49603176
2021-03-25,98.37285845308374,98.7593863684213,93.34791445567379,95.32890319824219,78179436
2021-03-26,97.55146418101157,100.83700293379839,96.63344936109995,99.96730041503906,78988471
2021-03-30,101.80334439062001,101.80334439062001,99.3391956868958,100.11225891113281,47450305
2021-03-31,100.16057550867615,102.28650852565012,99.38750493565978,99.77404022216797,35702981
2021-04-01,100.40216438056146,101.94829823473027,100.06394875192261,101.5134506225586,34637782
2021-04-05,101.46512761315995,101.94829488750833,97.06830246757067,99.87067413330078,48340372
2021-04-06,100.30552910837002,103.73601233287327,99.0009715695312,101.17522430419922,56713336
2021-04-07,100.83700754709459,102.09324539528065,100.01562466445637,100.93363952636719,36218955
2021-04-08,101.46512875903078,103.15621423834796,101.17522544212879,101.41680908203125,36910799
2021-04-09,101.80333897275192,102.62472183028018,99.53245435280418,100.59542083740234,35350727
2021-04-12,97.59977709258494,97.59977709258494,86.87346643117651,89.09603118896484,125893617
2021-04-13,89.19267822868973,93.05801626897882,88.46792734613553,92.62316131591797,76861733
2021-04-15,91.51187966867603,93.44454878415004,90.15901718588228,90.98040008544922,38846301
